youID,title,accountName,pub_date,description,link,duration,TotalComments,Avglength,TotalReplies
pr5YOZDtaSA,Social and Emotional Development C.D.A.,Stephaine Courtney,2020-04-29T02:00:29Z,www.tlptraining.com.,https://www.youtube.com/watch?v=pr5YOZDtaSA,18,0,0,0
3mXFJ8S-boU,&quot;Helping Preschool Children with Autism: Teachers and Parents as Partners&quot; Program Overview,The Incredible Years,2015-10-16T21:49:10Z,A brief overview of the new Incredible Years® Program for both Teachers and Parents working with children on the Autism ...,https://www.youtube.com/watch?v=3mXFJ8S-boU,374,0,0,0
oLR1IS63soM,Lesson 6: Linking Motor and Social Emotional Development - Part 1,Child Care Aware of Kentucky,2017-05-16T18:00:23Z,,https://www.youtube.com/watch?v=oLR1IS63soM,845,0,0,0
3bKuoH8CkFc,Why Do We Lose Control of Our Emotions?,Kids Want to Know,2017-03-12T23:08:04Z,"Simple, easy-to-understand whiteboard animation to help early Elementary-aged children gain an understanding of the way their ...",https://www.youtube.com/watch?v=3bKuoH8CkFc,407,0,0,0
bounwXLkme4,Kohlberg’s 6 Stages of Moral Development,Sprouts,2019-11-29T11:23:35Z,Lawrence Kohlberg's theory claims that our development of moral reasoning happens in six stages: 1. Obedience and ...,https://www.youtube.com/watch?v=bounwXLkme4,406,976,357.84,685
blDMnUVbm8g,Setting Up to Support Children’s Learning,William Paterson University,2017-12-19T15:24:21Z,"This video includes a focus on Preschool Classroom Room Arrangement, Schedules and Routines, Classroom Management and ...",https://www.youtube.com/watch?v=blDMnUVbm8g,1117,3,115,2
p6cqNhHrMJA,An Experiment by Joseph Campos: The Visual Cliff,Treeincement,2010-06-11T23:48:38Z,"Check out this video from Volume 3 of the 3 volume vook, Mind in the Making - The Essential Life Skills Every Child Needs, by ...",https://www.youtube.com/watch?v=p6cqNhHrMJA,156,51,87.92,39
Hrafn3vtFoM,ECE webinar: Promoting children’s social-emotional learning and development,The Education Hub,2020-08-24T23:18:59Z,"Children's emerging social-emotional competence, including self-regulation, has been identified as critical for developing a strong ...",https://www.youtube.com/watch?v=Hrafn3vtFoM,2859,0,0,0
IaB-nTI0bDo,Parents’ Guide to Social-Emotional Skills,Pathways,2020-11-16T16:17:17Z,"They are essential for connecting with each other. They help us understand, experience, express, and manage emotions.",https://www.youtube.com/watch?v=IaB-nTI0bDo,117,0,0,0
juVPoWJYWIY,Webinar: Top tips for helping young children manage their emotions,KidsMatterAustralia,2015-04-17T06:00:34Z,"When faced with challenges the emotional behaviour of young children bring, it is tempting to search for quick fixes and ...",https://www.youtube.com/watch?v=juVPoWJYWIY,3672,0,0,0
DRejV6f-Y3c,"Secure, Insecure, Avoidant   Ambivalent Attachment in Mothers   Babies",Marie Coppola,2013-11-05T16:57:22Z,,https://www.youtube.com/watch?v=DRejV6f-Y3c,219,83,194.36,117
VlNoZHwQ-hI,#lockdown Socio Emotional Development of children,Smart Native International School,2020-05-20T06:35:34Z,Teacher @smartnatives taking practical lessons raising the good human being quotient...which is need of the hour and to be ...,https://www.youtube.com/watch?v=VlNoZHwQ-hI,56,0,0,0
73LphoZubT0,Teaching and Learning: Social and Emotional Learning Webinar Series Part 1,EdTechTeam,2018-08-29T00:43:35Z,"Join us for the first webinar in a two-part series on Social-Emotional Learning in the Classroom. We will dive into the what, why ...",https://www.youtube.com/watch?v=73LphoZubT0,4920,0,0,0
fLqLS2c1k7Q,How play helps child development,Raising Children Network,2018-06-05T00:04:36Z,"http://www.raisingchildren.net.au Why is play so important for child development? In this video, experts explain that play gives ...",https://www.youtube.com/watch?v=fLqLS2c1k7Q,164,0,0,0
bQpaMoq-x88,2 Year Old Typical Development | Developmental Milestones,Nekole Amber,2018-05-22T03:20:11Z,What does typical 2 year development look like? I'll cover major the developmental milestones in the 5 developmental categories ...,https://www.youtube.com/watch?v=bQpaMoq-x88,436,191,164.65,162
ca8SUuG8vdA,Feelings Song for Children ♫ Emotion Songs for Kids with Words ♫ by The Learning Station,TheLearningStation - Kids Songs and Nursery Rhymes,2016-08-26T13:31:47Z,"Popular feelings, emotions and learning song for children (with words), “Sad, Bad Terrible Day”. From the CD, “Get Funky and ...",https://www.youtube.com/watch?v=ca8SUuG8vdA,256,0,0,0
Hid4awoT4SU,Child development:  1-2 years,Raising Children Network,2019-04-01T23:00:58Z,This short video explains child development at 1-2 years and has ideas on using everyday interactions to boost your toddler's ...,https://www.youtube.com/watch?v=Hid4awoT4SU,160,0,0,0
N8lWQ0cCJmg,The Anthill: An important story about truth and honesty - Educational Stories for Children,Smile and Learn - English,2017-05-17T15:39:53Z,"This story is about telling the truth and explains to kids that lies can be dangerous for everyone. In the anthill, there is an ant that ...",https://www.youtube.com/watch?v=N8lWQ0cCJmg,491,0,0,0
8Vt3jwiWC3Y,2021 Best Toys For Your Toddler&#39;s Development That Are Actually Amazing *OT Approved* GIFT GUIDE,Nekole Amber,2021-11-20T17:48:28Z,2021 Best Toys For Your Toddler's Development That Are Actually Amazing *OT Approved* GIFT GUIDE for your toddler that will ...,https://www.youtube.com/watch?v=8Vt3jwiWC3Y,490,10,160.1,7
A5_NhBeNry4,The power in children&#39;s art | Martha Skogen | TEDxTrondheim,TEDx Talks,2018-11-20T15:16:19Z,"Do you have drawings your child has made on your refrigerator at home? Might you even have the drawings you made, as a child, ...",https://www.youtube.com/watch?v=A5_NhBeNry4,1004,1,5,0
#NAME?,Emotional and Social Development in Infancy and Toddlerhood part 2,Arman Ashraf,2020-04-22T22:21:43Z,,https://www.youtube.com/watch?v=-kgahCYshg0,1687,0,0,0
q0B8w394LZA,Ideas for Toddlers to Improve Fine Motor &amp; Cognitive Skills - Therapy Tip of the Week 3.12.14,teachmetotalk,2014-03-13T01:28:56Z,"In this Therapy Tip of the Week Video, pediatric speech-language pathologist Laura Mize, M.S., CCC-SLP provides ideas for ...",https://www.youtube.com/watch?v=q0B8w394LZA,998,7,102.29,0
7zoiSRSWUc4,[TEASER] Socio-Emotional Developmental Stimulation for Children,Zefanya Adrindra Wimala,2017-05-13T02:23:51Z,"Every one of us has the right to be respected, to be loved and cared for, recognized and valued; from others and ourselves.",https://www.youtube.com/watch?v=7zoiSRSWUc4,279,0,0,0
8rTnfCrwloY,Psychology Lecture: Child Development in the Digital Age,GRCCtv,2017-12-04T14:48:51Z,Dr. Sarah Domoff is an Assistant Professor in Clinical Psychology at Central Michigan University. Her research examines ...,https://www.youtube.com/watch?v=8rTnfCrwloY,4245,9,95.89,3
smLE-JI8Idw,socio-emotional development of infants and toddlers group-6,Chubie Garcia,2021-11-23T17:26:24Z,,https://www.youtube.com/watch?v=smLE-JI8Idw,1017,0,0,0
VVRTI1g72Hg,Encouraging Social and Emotional Development | Naptime Nugget #42,Thriving Together,2020-09-05T18:45:11Z,"In this video, you will hear an overview of EQ, what to expect of young children, and how to encourage it in children 0-2 years!",https://www.youtube.com/watch?v=VVRTI1g72Hg,746,0,0,0
LfXsjrzu3i8,Teaching Emotional Intelligence Skills to Children,Christa Tinari,2013-05-28T20:47:32Z,"FREE, printable, feelings faces sheet that includes 16 accurately-depicted emotions-- email www.peacepraxis.com! What is ...",https://www.youtube.com/watch?v=LfXsjrzu3i8,196,20,170,3
lXhLkJd9FB0,Joyce Westphal: Impact of Parental Stress on the Social-Emotional Development of Children,Prevent Child Abuse Iowa,2020-09-29T17:10:39Z,"Joyce Westphal MSW, LISW is a Licensed Clinical Social Worker with more than 38 years of experience in social work and mental ...",https://www.youtube.com/watch?v=lXhLkJd9FB0,6818,0,0,0
tw_nQ4x19Eo,Helping Kids Resolve Conflicts,Sesame Street In Communities,2020-03-02T13:46:38Z,Conflicts happen in any relationship. It's how we resolve difficulties that matter…and that's a skill that can be taught. Sesame ...,https://www.youtube.com/watch?v=tw_nQ4x19Eo,229,0,0,0
C0YgDXnWNYY,Feelings Faces,childcareland,2009-07-07T21:29:04Z,This is a preschool activity to help preschool children talk about their feelings. For more preschool learning activities and ...,https://www.youtube.com/watch?v=C0YgDXnWNYY,228,6,44.17,3
tysP8MsbPu0,Emotional Development of the Kindergartner,Healthnewsy,2017-07-24T08:37:45Z,"Unlike toddlers, the preschool children will have better social and emotional development, and they start expressing it completely.",https://www.youtube.com/watch?v=tysP8MsbPu0,149,0,0,0
1ecX4vwGJBI,Module 5 Lesson 1 - Emotional Development,The Growing Brain,2021-06-10T22:24:36Z,0:00 Social-Emotional development 1:18 Attachment 2:51 Baby's brain 5:25 12-24 months 6:42 Two years old 10:52 Key skills ...,https://www.youtube.com/watch?v=1ecX4vwGJBI,1242,0,0,0
NNgp1_B-6c8,Early Childhood Education: The Research,Sprouts,2017-06-09T10:35:16Z,"Here what science says about Early Childhood Education. To support our early years, visit www.patreon.com/sprouts Source: 30 ...",https://www.youtube.com/watch?v=NNgp1_B-6c8,259,46,248.59,39
7vTz_Xf5fJ0,ASCY - Embracing the Early Years Videos - &quot;Social Emotional Development&quot;,Dr. Jean Clinton,2019-08-06T14:06:35Z,In this final video for the Embracing Early Years Project for ASCY we talk about the social emotional development of a child.,https://www.youtube.com/watch?v=7vTz_Xf5fJ0,343,0,0,0
BKJzl8P3pR4,Preschoolers - Cognitive,ECETP,2017-08-17T12:51:46Z,This video shows child care providers engaged in different music and movement activities that will help preschoolers develop ...,https://www.youtube.com/watch?v=BKJzl8P3pR4,229,15,56.67,7
ldJhV6Vxv-s,Infant Lesson Planning podcast,Georgia Early Learning and Development Standards (GELDS),2014-05-15T17:27:32Z,Learn how to plan intentional lessons for infants using the GELDS.,https://www.youtube.com/watch?v=ldJhV6Vxv-s,1077,0,0,0
hIAPt-4p4pI,Alicia Lieberman: Understanding the Emotional Life of Children,Simms/Mann Institute,2016-11-18T01:05:06Z,,https://www.youtube.com/watch?v=hIAPt-4p4pI,139,0,0,0
jWVzZLe5g4I,Frog Street Toddler Curriculum,Creme de la Creme,2017-08-23T22:16:12Z,I created this video with the YouTube Video Editor (http://www.youtube.com/editor),https://www.youtube.com/watch?v=jWVzZLe5g4I,1110,1,43,0
HBW5vdhr_PA,Magazine - Can Babies Tell Right From Wrong? | The New York Times,The New York Times,2010-05-13T16:54:12Z,"Babies at Yale University's Infant Cognition Center respond to ""naughty"" and ""nice"" puppets. Related Link: http://nyti.ms/aQtFv8 ...",https://www.youtube.com/watch?v=HBW5vdhr_PA,313,1107,167.21,563
#NAME?,Matilda Emotional Development Video Clip - Infants,Jr Hehdp,2013-02-24T23:17:23Z,,https://www.youtube.com/watch?v=-PKs2_Rd_I0,165,0,0,0
wmcfgN9E2pQ,ECE Workforce Responsive Relationships: Improving Knowledge and Care for Young Children - AD,usgovACF,2021-10-27T14:37:57Z,We Grow Together (WGT) is a research-based professional development (PD) system for caregivers working with infants and ...,https://www.youtube.com/watch?v=wmcfgN9E2pQ,4122,0,0,0
pKznzY2vzD0,Prosocial Behavior in Young Children,TAUVOD,2017-06-11T14:17:54Z,"Tracy Spinrad, PhD, School of Social and Family Dynamics, Arizona State University Symposium in Memory of Professor Avi ...",https://www.youtube.com/watch?v=pKznzY2vzD0,3148,0,0,0
5XFjLdNO4FU,The Nurture Room (Child Psychology Documentary) | Real Stories,Real Stories,2017-03-11T16:30:00Z,"Filmed over a period of one year, The Nurture Room accesses three schools (three of only five schools in the whole of the UK that ...",https://www.youtube.com/watch?v=5XFjLdNO4FU,5375,1047,178.26,852
P5eP1pNBiSM,Toddler Tips: Exercises to Develop Emotional Intelligence | Enfamil Canada,enfamilcanada,2019-12-07T20:08:31Z,Watch to learn how to help your toddler gain confidence and develop emotional intelligence. Enfamil shares activities to help your ...,https://www.youtube.com/watch?v=P5eP1pNBiSM,74,0,0,0
QXqjmIIhIrY,Parenting: Raise Yourself Before You Raise Your Kids - Sadhguru,Sadhguru,2015-09-30T06:20:01Z,"Sadhguru looks at how a child needs a friend, not a boss. If we enforce our ideas upon a child, he will lose his sense of ...",https://www.youtube.com/watch?v=QXqjmIIhIrY,728,78,71.77,1
8uT-fHl2Av0,What will be the long-term impact of Covid-19 on children?,The Telegraph,2020-05-18T07:00:02Z,"The Covid-19 pandemic has caused widespread anxiety for people of all ages and with varied experiences, not least parents who ...",https://www.youtube.com/watch?v=8uT-fHl2Av0,255,0,0,0
s4KHrrBa6kY,"Identifying social, emotional development problems in children",Channel 3000 / News 3 Now,2017-04-13T14:22:52Z,Eden Checkol reports.,https://www.youtube.com/watch?v=s4KHrrBa6kY,146,3,38.67,0
qCAvJS3zEpM,How a Daily Routine can Support Children&#39;s Emotional Well-being,St. Pauls Nursery School and Children’s Centre,2020-04-08T07:57:29Z,"Personal, Social and Emotional Development: How a Daily Routine can Support Children's Emotional Well-being The Early Years ...",https://www.youtube.com/watch?v=qCAvJS3zEpM,275,0,0,0
fquHOSjSTEM,Chapter 3-P3: Infancy Social-Emotional Development,Casey Monette,2019-05-21T20:09:34Z,,https://www.youtube.com/watch?v=fquHOSjSTEM,1396,0,0,0
FKvcXo3e78g,Factors That Influence the Growth and Development of a Child,FirstCry Parenting,2020-06-30T07:30:01Z,"How children grow and develop depend on both internal and external environmental factors, some of which we have no control ...",https://www.youtube.com/watch?v=FKvcXo3e78g,199,6,42.83,0
MqCUXChAHHI,Emotional Intelligence: How to help your toddler regulate their emotions featuring Parent on Board,OT Holly,2020-12-18T17:59:27Z,Help us reach more parents- Like and subscribe   Grab the Free Milestone Charts (for 1-4 year olds): ...,https://www.youtube.com/watch?v=MqCUXChAHHI,1275,0,0,0
y4gBdGUB6U8,Infant Social / Emotional Development,Donna Barrow,2020-10-27T19:54:03Z,"Video Lecture with Dr. Donna Barrow for Dynamic Models of Infant Development, Infant Toddler Mental Health Graduate ...",https://www.youtube.com/watch?v=y4gBdGUB6U8,2270,0,0,0
tLiP4b-TPCA,The Science of Early Childhood Development,Harvard Graduate School of Education,2009-10-01T19:38:58Z,This video from the Center on the Developing Child at Harvard University (developingchild.harvard.edu) features Center Director ...,https://www.youtube.com/watch?v=tLiP4b-TPCA,238,5,326.8,0
A3vaqLHFIyg,Using visual cues to help children understand language,Teaching Strategies for Early Childhood Education,2019-06-19T17:56:27Z,Showing while telling involves talking to children about what they should do as you use gestures and other visual clues to show ...,https://www.youtube.com/watch?v=A3vaqLHFIyg,64,0,0,0
lmTKSVV_Hts,Bayley-4 Overview,Pearson Assessments US,2019-02-26T22:21:17Z,Watch this quick overview of what's new with the Bayley-4! Explore Bayley-4: ...,https://www.youtube.com/watch?v=lmTKSVV_Hts,853,2,35.5,0
klT-37ZM-lA,Emotions (Feelings) Song - ChuChu TV Nursery Rhymes &amp; Kids Songs,ChuChu TV Nursery Rhymes & Kids Songs,2020-06-23T12:00:23Z,"To download and watch this video anywhere and at any time, get the ChuChu TV Pro app now by clicking the below link!",https://www.youtube.com/watch?v=klT-37ZM-lA,178,0,0,0
7uY2HrQ9qQ8,Feelings and emotions vocabulary,Easy English,2018-10-16T14:39:32Z,https://www.kids-pages.com Learn the feelings and emotions through animated pictures and scenes that help children understand ...,https://www.youtube.com/watch?v=7uY2HrQ9qQ8,326,0,0,0
skU0ebQq8-0,Impact of curriculum decisions on children&#39;s social and emotional learning,KidsMatterAustralia,2015-02-18T04:24:46Z,,https://www.youtube.com/watch?v=skU0ebQq8-0,444,0,0,0
bf67rsWWq-E,Social Emotional Development and Infant Bonding Strategies for Today that Yield Benefits Tomorrow,TheJohnsonCenter,2019-06-04T21:55:43Z,"Presented by Amanda Tami, LBA, BCBA, LPC If you would like a Certificate of Attendance for this webinar, please visit ...",https://www.youtube.com/watch?v=bf67rsWWq-E,3744,1,13,0
k3TdBAhWjEI,Cognitive Development and Learning in Young Children,Pearson Assessments US,2021-09-15T17:10:09Z,"To learn the skills and concepts presented in the classroom, children must pay attention, register and assign meaning to ...",https://www.youtube.com/watch?v=k3TdBAhWjEI,3605,1,33,0
mepMAmiIziw,Age 5 Social &amp; Emotional Milestones | Child Development,Howcast,2013-09-27T09:51:16Z,Full Playlist: https://www.youtube.com/playlist?list=PLLALQuK1NDrjbMxEhMd41O9M-QqMG96v2 - - Watch more Child ...,https://www.youtube.com/watch?v=mepMAmiIziw,78,1,11,0
k-0whbYGu8s,Animal Island Learning Adventure (AILA) Preschool Learning System | Learning Session,AILA Preschool Learning System,2022-04-09T08:42:46Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=k-0whbYGu8s,968,0,0,0
utZr0dPu5sk,"Feelings | Emotions song | Children, Kids and Toddlers music for kindergarten | Miss Patty",Patty Shukla Kids TV - Children's songs,2015-05-15T23:56:53Z,"Feelings - Emotions song for Children, Kids and Toddlers - music for kindergarten - music for baby by Miss Patty. For more videos ...",https://www.youtube.com/watch?v=utZr0dPu5sk,209,0,0,0
aISXCw0Pi94,Molly Wright: How every child can thrive by five | TED,TED,2021-08-09T15:00:01Z,"""What if I was to tell you that a game of peek-a-boo could change the world?"" asks seven-year-old Molly Wright, one of the ...",https://www.youtube.com/watch?v=aISXCw0Pi94,463,0,0,0
GYZMXFHYsmU,Emotional development and Attachment | Developmental psychology,Christopher Tong 湯學榮,2018-09-27T11:58:23Z,"This video looks at the onset of emotions, the role of emotional regulation, emotional competence, emotional stability, as well as ...",https://www.youtube.com/watch?v=GYZMXFHYsmU,420,0,0,0
wyW2EHUXikI,Interviewing a funny 3 year old toddler 👧🏻,Willow's World - The Pre School Diaries,2022-03-06T18:25:29Z,Interviewing my 3 year old toddler Willow was as fun for me as it was for her! It's so interesting to see how a toddler reacts under a ...,https://www.youtube.com/watch?v=wyW2EHUXikI,170,0,0,0
WOrY8f0khio,Respectful Parenting: Tantrums and Toddler Brain Development,Wild Mother,2021-08-13T12:00:26Z,"In this video I talk about how to handle tantrums with Respectful Parenting, as well as toddler brain development. Tantrums can be ...",https://www.youtube.com/watch?v=WOrY8f0khio,1148,4,138.5,4
qneoYIT0tOI,7 Ways Alcoholic Parents Affect their Children,Psych2Go,2018-05-09T23:43:50Z,New video! This video covers the effects that alcoholic parents can have on their children. If you are living with an alcoholic parent ...,https://www.youtube.com/watch?v=qneoYIT0tOI,280,1165,322.43,960
nv8sYBmHUls,Puppet play: how it helps child development,Raising Children Network,2018-06-05T05:49:16Z,http://www.raisingchildren.net.au In this video our expert explains how puppet play helps children's emotional and social ...,https://www.youtube.com/watch?v=nv8sYBmHUls,106,0,0,0
QXpG73TAti8,Relationship-Based Care Webinar Series: Social/Emotional Development,usgovACF,2020-09-23T15:33:14Z,"This webinar explores key aspects of infant/toddler social- emotional development, identifies strategies that support infant/toddler ...",https://www.youtube.com/watch?v=QXpG73TAti8,2452,0,0,0
0O1u5OEc5eY,Dan Siegel - &quot;The Adolescent Brain&quot;,randomactsofkindness,2018-11-05T16:07:10Z,,https://www.youtube.com/watch?v=0O1u5OEc5eY,277,0,0,0
_Pcar6bm3oI,Impact of curriculum decisions on children’s social and emotional learning - Component 2 3.1,KidsMatterAustralia,2015-08-06T01:48:39Z,,https://www.youtube.com/watch?v=_Pcar6bm3oI,379,0,0,0
oUFRAIUtxAQ,Social Development | Psychology,Course Hero,2019-03-15T18:39:42Z,"Learn all about social development in just a few minutes! Brooke Miller, Ph.D., instructor of psychology at the University of Texas ...",https://www.youtube.com/watch?v=oUFRAIUtxAQ,248,3,27.67,0
VbnU-iFhbhw,Infant &amp; Toddler Social &amp; Emotional Health 09.23.19 Part 1 &amp; 2,Georgia House of Representatives,2019-09-24T12:34:14Z,09.23.19.,https://www.youtube.com/watch?v=VbnU-iFhbhw,11565,0,0,0
zsydq8deFp8,SELF REGULATION FOR KIDS: Best Toddler Books for Social Emotional Learning,Up We Grow,2020-08-24T07:00:07Z,Learning to self regulate is key to early childhood development. The best way to talk about bad behaviour with a toddler is by ...,https://www.youtube.com/watch?v=zsydq8deFp8,683,1,128,1
hWJgFXhiNng,Miniland Emotiblocks helping childrens social and emotional development,Axis Wholesale Toys,2017-12-20T02:41:49Z,A set of characters with interchangeable pieces which enable children to freely create likeable characters: there are over 100 ...,https://www.youtube.com/watch?v=hWJgFXhiNng,541,0,0,0
sdddBCPc1RI,Four Stages of Attachment (John Bowlby) - Attachment - Psychology Revision Tool,Psychology Unlocked,2020-03-18T08:00:20Z,1-2-1 Private Tuition with Daniel: https://www.fiverr.com/share/2WEWXN This video is the sixth installment of our Psychology A ...,https://www.youtube.com/watch?v=sdddBCPc1RI,280,7,212.86,6
zlp68FHK67Y,Using the Social-Emotional Assessment/Evaluation Measure (SEAM™) with Young Children,BrookesPublishing,2014-05-02T21:44:01Z,"In this webinar, you'll learn how your program can use SEAM to reliably assess social-emotional development in infants, toddlers, ...",https://www.youtube.com/watch?v=zlp68FHK67Y,3545,2,63.5,1
TQeuhSoBklU,Tips on Emotion Coaching for babies and toddlers under 2,familyhealthservice,2021-06-03T01:38:44Z,"We are all born with emotions. By attending to, understanding and accepting the emotions of your child, parents could support ...",https://www.youtube.com/watch?v=TQeuhSoBklU,256,0,0,0
A_AKZ9gbWyY,Socio emotional development,Menar Buenavente,2020-12-19T17:34:40Z,Presented by: Nena C. Buenavente Arven Bueno Nenita Tolop Nanyleth Villa.,https://www.youtube.com/watch?v=A_AKZ9gbWyY,320,0,0,0
pCc33-UOJoM,Learning Alphabets | Bob The Train | Kindergarten Learning Videos For Children by KIds Tv,Kids TV - Nursery Rhymes And Baby Songs,2018-11-29T12:30:00Z,Kids TV is home to various popular nursery rhymes that educate & entertain toddlers. Our videos impart family values ...,https://www.youtube.com/watch?v=pCc33-UOJoM,3961,0,0,0
RqknNx0e3Mg,Toddler Learning Video Words w Color Crew &amp; Larry | Baby Learning First Words &amp; ABC | Baby First TV,"BabyFirst Learn Colors, ABCs, Rhymes & More",2020-06-12T12:00:23Z,Educational Video for Toddlers with Fruits and Vegetables | Educational Video for Toddlers with Animals | Educational Video for ...,https://www.youtube.com/watch?v=RqknNx0e3Mg,1879,0,0,0
JXz94Yktq38,"Reaching Out: Hannah&#39;s Story, the tragic story of abuse as told by Cook Children’s. 1-800-4-A-CHILD",Cook Children's Health Care System,2015-01-09T15:43:15Z,At Cook Children's we are committed to strengthening families and communities so all types of child abuse and neglect can be ...,https://www.youtube.com/watch?v=JXz94Yktq38,553,0,0,0
kwxjfuPlArY,Science Bulletins: Attachment Theory—Understanding the Essential Bond,American Museum of Natural History,2011-12-06T21:07:09Z,"In 1958, psychologist John Bowlby pioneered ""attachment theory,"" the idea that the early bond between parent and child is critical ...",https://www.youtube.com/watch?v=kwxjfuPlArY,502,33,162.61,18
9CMZ65HywZw,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-08T12:02:14Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=9CMZ65HywZw,886,0,0,0
VCeWr8OFuEs,Growing up in a Romanian orphanage - BBC News,BBC News,2016-04-06T17:11:51Z,Izidor Ruckel was one of thousands of children found living in terrible conditions in Romanian orphanages after the collapse of the ...,https://www.youtube.com/watch?v=VCeWr8OFuEs,257,451,145.88,374
oZSGgsDirLo,My Strong Mind Read Aloud| Social Emotional Videos for Kids | SEL Books for Kids,Mrs. Agbabiaka's Library,2020-07-18T13:30:07Z,My Strong Mind: A Story about Developing Mental Strength by Niels Van Hove You can support the author and my channel and ...,https://www.youtube.com/watch?v=oZSGgsDirLo,399,0,0,0
asu9ase8v9o,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-06T00:09:30Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=asu9ase8v9o,1216,0,0,0
16MqG_roBp4,Preschoolers&#39; Socio-Emotional Development,Jinky Gahaton,2021-12-31T05:39:15Z,This video will help students understand the Socio-Emotional Development of the preschoolers. Kung bago ka lang sa channel ko ...,https://www.youtube.com/watch?v=16MqG_roBp4,1060,0,0,0
lKYESXA7Bdc,Emotional Immaturity in Narcissists. WHY DO A LOT OF NARCISSIST BEHAVE LIKE CHILDREN WHEN CONFRONTED,Mental Healness,2021-12-18T18:00:11Z,A LOT OF NARCISSISTS ARE EMOTIONALLY IMMATURE. WHY TOXIC PEOPLE SKIP STAGES OF EMOTIONAL GROWTH His ...,https://www.youtube.com/watch?v=lKYESXA7Bdc,626,67,321.91,46
HH0rQiwKtSs,Listening Better Lesson-Children&#39;s Story Telling Read Along-Howard B.Wigglebottom,howardbwigglebottom,2015-03-12T05:59:11Z,"Howard B. Wigglebottom Learns to Listen In this story, song and interactive lesson, Howard B. Wigglebottom got in trouble BIG ...",https://www.youtube.com/watch?v=HH0rQiwKtSs,625,0,0,0
CrKLeKbKJso,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-06T08:05:27Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=CrKLeKbKJso,1060,0,0,0
J21WQ3assxA,Emotional development,Nanthaman Krajajang,2021-11-22T06:17:07Z,,https://www.youtube.com/watch?v=J21WQ3assxA,31,0,0,0
LbfpyJfI1ho,Social and emotional learning: Trish Shaffer at TEDxUniversityofNevada,TEDx Talks,2014-02-02T21:56:21Z,Trish Shaffer is the Coordinator for Multi-Tiered Systems of Support (MTSS) for the Washoe County School District (WCSD). In this ...,https://www.youtube.com/watch?v=LbfpyJfI1ho,650,43,155.6,36
wvYv12_dyCQ,"Preschool Video Animal Island Learning Adventure (AILA) | Letters, Songs, Story Books",AILA Preschool Learning System,2022-04-06T04:13:03Z,"Learn Letters, Numbers, Vocabulary Words, Children's Songs, Social and Emotional Skills. Learn More: https://animalisland.us/ ...",https://www.youtube.com/watch?v=wvYv12_dyCQ,889,0,0,0
coSmPtlju98,Using Children’s Books and Storytelling to Connect Literacy and Social Emotional Development,OneOp,2021-11-18T03:28:00Z,Find presentation slides and additional resources for this OneOp webinar at https://OneOp.org/event/101325/,https://www.youtube.com/watch?v=coSmPtlju98,5204,0,0,0
QUytnsgIBbk,Baby cry: four-phase emotional development. What&#39;s behind the crying face?,BetterEveryDay,2021-03-23T01:21:26Z,"shorts Four phases of baby cry: 1. I am crying, do something 2. You what?! I am really angry 4. I am serious, coughing serious 3.",https://www.youtube.com/watch?v=QUytnsgIBbk,48,0,0,0
GGBYFn4iXtA,The Duck Who Didn&#39;t Want To Share | A Story About Sharing,Latter Day Kids,2020-03-07T19:00:01Z,"If you would like to help fund the continuing creation of this free content, please consider becoming a patron: ...",https://www.youtube.com/watch?v=GGBYFn4iXtA,355,0,0,0
3Gx08UUBxPw,How to Manage your Emotional Toddler- 5 Tips for Mums,"Miranda Hodge: Coaching, Parenting & People Skills",2021-03-25T11:10:29Z,"Miranda Hodge, parenting coach, speaker and teacher from Smart Mama Smart Kids Parenting, takes parents through 5 tips on ...",https://www.youtube.com/watch?v=3Gx08UUBxPw,3558,0,0,0
wOIl9ugNVcU,"Growth &amp; Development | Lesson-01 | Child Development &amp; Pedagogy for CTET, DSSSB, KVS, UP-TET-2020",Let's LEARN,2019-07-22T17:01:24Z,Let's LEARN CDP Course Playlist: https://www.youtube.com/playlist?list=PLydk8qNdwOVQzqBgK1_SXUnPhC3DqlHzE Join Our ...,https://www.youtube.com/watch?v=wOIl9ugNVcU,3041,2569,46.79,476
bB5cYqXGyzc,social and emotional development,ASIAH MOHAMAD,2015-04-07T07:49:22Z,counseling children and play therapy project title: social and emotional development by : Nursyahirah Che Lah 1116770 Nur ...,https://www.youtube.com/watch?v=bB5cYqXGyzc,232,0,0,0
