youID,title,accountName,pub_date,description,link,duration,TotalComments,Avglength,TotalReplies
hpfiVCz1prk,Why Do We Get COUGH? | COUGH | What Is Cough? | The Dr Binocs Show | Peekaboo Kidz,Peekaboo Kidz,2020-02-11T12:37:44Z,How Do We Get Cough? | Coughing | Cough & Cold | Why Do We Cough | Chronic Coughing | Remedies For Cough | Dry Cough ...,https://www.youtube.com/watch?v=hpfiVCz1prk,0,0,0,0
YRQ8vIyYmi8,Understanding Sleep: Infant &amp; Toddler Sleep Basics,Child Care Answers,2020-11-20T00:10:19Z,"Baby sleep habits can be baffling, and they can turn our lives upside down. Whether it's the nocturnal schedule of the newborn or ...",https://www.youtube.com/watch?v=YRQ8vIyYmi8,0,0,0,0
2ERLMzBk3Qk,Baby Shark Song | Songs For Kids | Dance Along | GoNoodle,GoNoodle | Get Moving,2019-03-01T16:53:59Z,"Move like a baby, mama, daddy, grandma, and great white shark as you sing the Baby Shark song that will never get out of your ...",https://www.youtube.com/watch?v=2ERLMzBk3Qk,0,0,0,0
T9ynlPs_NTM,Creating a Positive Learning Environment,Edutopia,2019-01-14T20:03:52Z,"When students' mental, emotional, and physical needs are met, they're more likely to love school—and they learn more.",https://www.youtube.com/watch?v=T9ynlPs_NTM,0,14,77.36,0
GXF8EkmnrJo,Why Do We Stop Growing? The Dr. Binocs Show | Best Learning Videos For Kids | Peekaboo Kidz,Peekaboo Kidz,2019-05-31T12:30:01Z,Hi KIDZ! Welcome to a BRAND NEW SEASON of the DR. Binocs show. Watch this video by Dr. Binocs and learn why do we stop ...,https://www.youtube.com/watch?v=GXF8EkmnrJo,0,0,0,0
bisUxWGk-Nw,"SHORT STORY for CHILDREN (15 Moral Stories) | Jack and Beanstalk, Rapunzel",T-Series Kids Hut,2015-10-25T13:30:00Z,"Presenting SHORT STORY for CHILDREN, a collection of 15 Moral Stories by Kids Hut. NURSERY RHYMES COLLECTION▻ ...",https://www.youtube.com/watch?v=bisUxWGk-Nw,0,0,0,0
RzQDK7oCo54,Toddler Time: Love &amp; Friendship: Rhymes &amp; Songs,Fort Bend County Libraries Youth Services,2021-01-28T20:50:50Z,"February 10, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the ...",https://www.youtube.com/watch?v=RzQDK7oCo54,0,0,0,0
F3ElGMVU6SY,Life Cycle Of A Frog! - The Dr. Binocs Show | Best Learning Videos For Kids | Peekaboo Kidz,Peekaboo Kidz,2018-10-19T12:30:01Z,"Hey Kids, it's time to learn the life cycle of a frog as Dr. Binocs is here to explain the cycle in his own unique style only on ...",https://www.youtube.com/watch?v=F3ElGMVU6SY,0,0,0,0
5gJYeWzxFiA,"Toddler Brain Development,Hand Eye Coordination Activities for 2yr old||Indoor Activities for 2-3yr",MummaBaby Activities & Learning Videos for Toddlers,2020-08-29T17:33:58Z,ToddlerActivities#IndoorLearning #Activitiesfor2yearold#IndoorGame #IndoorgameforToddler #LearningActivitiesforbaby ...,https://www.youtube.com/watch?v=5gJYeWzxFiA,0,2,22.5,0
E490qP5TtQg,"Universe - Planets, solar system - uranus | preschool education Learning for kids  - Jugnu Kids",Jugnu Kids - Nursery Rhymes and Best Baby Songs,2018-09-17T01:00:00Z,"universe, planets and solar system are some favorite topic for kids to explore. Earth, sun, uranus, and other planets in universe.",https://www.youtube.com/watch?v=E490qP5TtQg,0,0,0,0
fJYhCOQEhfQ,"Magnitude Cheer I Toddler Tumbling I San Fernando Valley, CA",Magnitude Cheer,2015-06-05T06:09:28Z,http://www.MagnitudeCheer.com (818) 280-8044 Experience our professional tumbling instruction for your Toddler and ...,https://www.youtube.com/watch?v=fJYhCOQEhfQ,0,0,0,0
j-wb3OYEPqA,#sensory activities #toddler activities #kids activities #skill development #Montessori activities,BLOSSOMS,2021-08-29T12:00:57Z,"blossoms please share, comment and subscribe. #sensory skill #sensory bins #kids activities #toddler activities # Montessori ...",https://www.youtube.com/watch?v=j-wb3OYEPqA,0,5,10.0,0
oY24czovvuY,Toddler Time: Whole Body Strengthening,Babies First Fitness,2016-07-28T00:38:13Z,,https://www.youtube.com/watch?v=oY24czovvuY,0,0,0,0
erHFFUqMLF8,MARKO&#39;S PHYSICAL DEVELOPMENT|HIS JOURNEY AS A TODDLER|BRAVO 👏👏👏 BRAVE MARKO!!!,The FilCroat Family,2021-05-22T08:49:51Z,MARKO'S PHYSICAL DEVELOPMENT|HIS JOURNEY AS A TODDLER|BRAVO BRAVE MARKO!!! #toddler's journey ...,https://www.youtube.com/watch?v=erHFFUqMLF8,0,0,0,0
aKN31fAQzRU,"Toddler Time: Imaginary Creatures - Felt Story, Sensory Activity, &amp; Multilingual Goodbye Song",Fort Bend County Libraries Youth Services,2021-03-26T17:00:11Z,"April 14, 2021 (Part 6) Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the ...",https://www.youtube.com/watch?v=aKN31fAQzRU,0,0,0,0
iJlfBNyBKQA,Insects | Educational Videos for Kids,Happy Learning English,2018-12-11T16:26:42Z,Discover hundreds of never-before-seen resources! Create your free account at https://my.happylearning.tv/ and start learning in ...,https://www.youtube.com/watch?v=iJlfBNyBKQA,0,0,0,0
0OoeXA5l6I4,Toddler Time: Gardens (Part 5) Action Rhyme and Puppet Show,Fort Bend County Libraries Youth Services,2021-03-30T17:50:21Z,"April 21, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the libraries ...",https://www.youtube.com/watch?v=0OoeXA5l6I4,0,0,0,0
6XVTHyNjF1Q,The Goodness of Whole Food: Else Plant-Based Complete Nutrition for Toddlers🌳🍼,Else Nutrition,2022-04-12T07:14:24Z,"Else Toddler formula is simple, pure, and made from clean ingredients. Almonds, buckwheat, and tapioca make up about 95% of ...",https://www.youtube.com/watch?v=6XVTHyNjF1Q,0,1,63.0,0
OhFtvuC74dE,Toddler Time - Jungle Jam: Action Rhyme and Puppet Show (Part 5),Fort Bend County Libraries Youth Services,2021-01-11T15:08:06Z,"January 13, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the ...",https://www.youtube.com/watch?v=OhFtvuC74dE,0,0,0,0
KuZE-gIoaqk,18Month Old Toddler Growth Development/Milestones &amp; Activities || 1.5 year Baby Growth Milestones ||,Momshub with nitika,2020-07-12T11:30:36Z,18Month Old Toddler Growth Development/Milestones & Activities || 1.5 year Baby Growth Milestones ...,https://www.youtube.com/watch?v=KuZE-gIoaqk,559,1,3.0,0
yNUeifF5Syc,Bunny fun activities||25-27 month old toddler physical activities|| toddler&#39;s development??,Bunny's mumma vlogs,2021-02-15T14:17:48Z,Hello guys... Guys..Mother health care Women hygiene Kids learning zone Baby/kids children health care You can check our ...,https://www.youtube.com/watch?v=yNUeifF5Syc,0,0,0,0
bPv0p3n6PMs,Toddler Time: Outer Space - Puppet Show: &quot;Robot &amp; Rabbit Are Friends Forever&quot; (Part 4),Fort Bend County Libraries Youth Services,2021-03-15T14:23:22Z,"March 31, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the libraries ...",https://www.youtube.com/watch?v=bPv0p3n6PMs,0,0,0,0
mEL9c_rgIqA,Infant and Toddler Circle Time!,Parkland Players Child Care Center,2020-05-12T19:48:15Z,"Welcome to our circle time! We have Ms. Amy, Hanieh, Shaby, Aishah and Mr. Damion! Enjoy the Circle and stay tune for more ...",https://www.youtube.com/watch?v=mEL9c_rgIqA,0,0,0,0
Z6qKQddOHqQ,"Busy Board size 40x60, Keep your toddler busy, Montessori Board , Activity Board, Development Toys",BrainUpToys,2020-09-14T16:22:13Z,Link to this board: https://www.etsy.com/listing/729197295 It's a perfect educational toy for future engineers and scientists Toys ...,https://www.youtube.com/watch?v=Z6qKQddOHqQ,0,0,0,0
emq25fc0spk,Adult ADHD: Mayo Clinic Radio,Mayo Clinic,2019-03-15T18:53:30Z,"Dr. Robert Wilfahrt, a family medicine physician at Mayo Clinic, discusses ADHD in adults. Dr. Wilfahrt is also a content editor and ...",https://www.youtube.com/watch?v=emq25fc0spk,0,0,0,0
oINnBPymLfw,Activities for a 29-Month-Old | 29 மாதம் குழந்தையின் வளர்ச்சி | Toddler activity in tamil,Middle Class Mom Special,2021-09-12T16:26:22Z,What kinds of activities should a 2.5-year-old engage in and how to keep them engaged. Here are 27 simple activities to keep ...,https://www.youtube.com/watch?v=oINnBPymLfw,0,1,147.0,3
1gTJQOChf94,How To Draw Pizza - Preschool,Art for Kids Hub,2020-09-17T16:20:54Z,"This lesson is meant for younger artists. Today, we're learning how to draw pizza! You can also have extra fun with your drawing ...",https://www.youtube.com/watch?v=1gTJQOChf94,563,0,0,0
dqONk48l5vY,What would happen if you didn’t sleep? - Claudia Aguirre,TED-Ed,2015-11-12T16:00:33Z,"View full lesson: http://ed.ted.com/lessons/what-would-happen-if-you-didn-t-sleep-claudia-aguirre In the United States, ...",https://www.youtube.com/watch?v=dqONk48l5vY,0,10876,98.65,5798
IpHwJyjm7rM,Why talking to little kids matters | Anne Fernald | TEDxMonterey,TEDx Talks,2014-08-15T15:37:17Z,"This talk was given at a local TEDx event, produced independently of the TED Conferences. For babies, good conversation is ...",https://www.youtube.com/watch?v=IpHwJyjm7rM,1150,36,290.72,21
8f3hbXO1jjI,The Monkey Dance Song| HIT SONG FOR KIDS| 🎶MUSIC FOR KIDS,Doe Rae Me Academy,2022-04-08T23:51:30Z,Get the children moving with this new Monkey Dance Song. Very energetic and enhances children's physical development.,https://www.youtube.com/watch?v=8f3hbXO1jjI,0,0,0,0
C9gXBIHtypc,Toddler Time: Feelings (Part 3: Guess that Feelings Game and song),Fort Bend County Libraries Youth Services,2021-02-12T23:13:28Z,"February 24, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the ...",https://www.youtube.com/watch?v=C9gXBIHtypc,198,0,0,0
EUn3-v6wfeo,child development  TODDLER 1,MILLION THOUGHTS JOURNAL,2018-02-28T12:38:10Z,"""A toddler can do more in one unsupervised minute than most of us can do all day"" - Famous parenting quotes Hey guys, Here are ...",https://www.youtube.com/watch?v=EUn3-v6wfeo,176,0,0,0
UpZqvH-aJl0,Toddler dance💃,UniKidz ,2022-01-05T14:04:30Z,Activities play a major role within UniKidz. Our activities encourage children to discover and further develop their talents.,https://www.youtube.com/watch?v=UpZqvH-aJl0,1052,0,0,0
y8qc8Aa3weE,Improving early child development with words: Dr. Brenda Fitzgerald at TEDxAtlanta,TEDx Talks,2014-06-03T19:49:36Z,Dr. Brenda Fitzgerald is leveraging the simple practice of talking to babies and toddlers to nourish their brains and set them up for ...,https://www.youtube.com/watch?v=y8qc8Aa3weE,0,292,242.22,250
aD7nwdnsTmY,Child Development Lecture 4. Developmentally appropriate practices for toddler.,Peak Point Of Education,2021-12-22T14:22:35Z,Assalam-o-Alaikum dear friends. Welcome to my Youtube Channel : Peak Point Of Education. This Channel is especially made for ...,https://www.youtube.com/watch?v=aD7nwdnsTmY,401,0,0,0
fw8qwsfja6s,GROWTH AND DEVELOPMENT OF TODDLER MPHW (F),Mamatha Bandari,2020-12-25T10:19:31Z,1 YEAR TO 3 YEARS OF AGE GROUP.,https://www.youtube.com/watch?v=fw8qwsfja6s,1985,1,194.0,1
uzzQ5aSz9I4,Activities To Do With Your Toddler ~ 19 &amp; 20 Months Old,Lisa MarieTTC,2017-01-06T13:00:02Z,Music used in this video is from: https://www.bensound.com LINKS & LOTS OF INFO BELOW— F A C E B O O K ...,https://www.youtube.com/watch?v=uzzQ5aSz9I4,402,0,0,0
6EBhTKj5hrs,Toddler activity | Pompom bath | Gross motor skill development,Dee Seturumane,2021-08-31T18:00:03Z,This toddler activity is suitable for kids aged 1 all the way to age 6. Water play enables children to learn cause and effect through ...,https://www.youtube.com/watch?v=6EBhTKj5hrs,0,2,26.0,1
TLr_jiR1KbQ,Growth and Development of Toddler,B. Sc Nursing Pediatric Topics,2021-06-12T09:08:18Z,,https://www.youtube.com/watch?v=TLr_jiR1KbQ,1806,0,0,0
FDl_Uxa10Do,Developmental milestones from infant to toddler,WPRI,2011-02-07T15:06:40Z,Playing with your baby is one of the most important ways you can support your baby's brain development in the first six months of ...,https://www.youtube.com/watch?v=FDl_Uxa10Do,0,2,49.5,0
ExOX_VABCmE,Best Toddler Activities | 3 Letters Word Puzzle | Learn to Read | 2 years old Alonzo Love It!,Aller Brothers,2021-11-07T12:00:12Z,Best Toddler Activities | 3 Letters Word Puzzle | Learn to Read | 2 years old Alonzo Puzzle are fantastic for early childhood ...,https://www.youtube.com/watch?v=ExOX_VABCmE,158,0,0,0
drINDaZ_HqQ,Toddler is learning Climbing Skills || early childhood motor skills,Abaan Little Champ,2021-02-14T14:03:36Z,AbaanLittleChamp #ClimbingSkills Climbing plays a key role in early childhood motor skills development. A study from PlayCore ...,https://www.youtube.com/watch?v=drINDaZ_HqQ,205,4,127.0,0
o0etimvtD74,A 15-Year-Old Entrepreneur Impresses the Sharks - Shark Tank,ABC,2020-10-17T04:00:05Z,"Fifteen-year-old Carson Grill and his father Jason pitch their paint storage solution Touch Up Cup, and the Sharks can't stop ...",https://www.youtube.com/watch?v=o0etimvtD74,256,1934,94.86,2672
F81VylqnzGE,Meeting Milestones – Helping Baby Roll,Pathways,2019-08-02T13:29:31Z,Help baby meet their 6 month motor milestone of rolling over. Watch this licensed pediatric physical therapist give mom tips to ...,https://www.youtube.com/watch?v=F81VylqnzGE,0,0,0,0
bcw5cK9kOCU,3 Parenting Tips By Sandeep Maheshwari | Hindi,Sandeep Maheshwari,2021-05-19T04:38:41Z,Parenting #Tips.,https://www.youtube.com/watch?v=bcw5cK9kOCU,1042,1884,91.21,609
l93BTYyHG0c,Gross Motor Skills vs. Fine Motor Skills: What’s the difference?,Understood,2017-07-12T20:57:48Z,What are gross motor skills? What are fine motor skills? What are the differences between gross motor skills and fine motor skills?,https://www.youtube.com/watch?v=l93BTYyHG0c,0,19,63.32,7
GdGf8IsFZ0c,GD Toddler to Teen,"Julie Vignato, USD",2018-08-20T14:10:25Z,,https://www.youtube.com/watch?v=GdGf8IsFZ0c,3554,0,0,0
ktb520seHYk,ADHD 101 - Why Kids With ADHD Need Different Parenting Strategies,Seattle Children's,2020-06-18T22:16:47Z,"The ""usual"" parenting strategies are often less effective for children with ADHD. We discuss 3 core difficulties related to ADHD that ...",https://www.youtube.com/watch?v=ktb520seHYk,527,2,219.0,0
6cEiZBJGJj4,Dr Steve adjusting a toddler,Kaizen Progressive Health,2014-02-10T23:15:13Z,Start young. You can either practice preventative or reactive care. Newborns & toddlers can see great benefit from Chiropractic ...,https://www.youtube.com/watch?v=6cEiZBJGJj4,101,0,0,0
7AeiwLhFuFQ,SNOWFLAKES - Dr Binocs | Best Learning Videos For Kids | Dr Binocs | Peekaboo Kidz,Peekaboo Kidz,2018-01-05T12:31:59Z,The shape of the snowflake is determined broadly by the temperature and humidity at which it is formed. To Know More join ...,https://www.youtube.com/watch?v=7AeiwLhFuFQ,0,0,0,0
y2LMPCnZhtY,Understanding childhood trauma and abuse | Tanya Waymire | TEDxFlowerMound,TEDx Talks,2019-03-05T15:30:00Z,Tanya reveals her secret for the first time on the TEDx stage. It took courage to confront the truth and come out about the ongoing ...,https://www.youtube.com/watch?v=y2LMPCnZhtY,430,186,195.06,325
fOGdb1CTu5c,Computer Scientist Explains One Concept in 5 Levels of Difficulty | WIRED,WIRED,2022-01-18T17:00:15Z,"Computer scientist Amit Sahai, PhD, is asked to explain the concept of zero-knowledge proofs to 5 different people; a child, a teen, ...",https://www.youtube.com/watch?v=fOGdb1CTu5c,1356,2900,118.41,1110
fJ0J4mbj0_o,Formation Of The Earth | Earth Day Special | How EARTH Was Formed? | Dr Binocs Show | Peekaboo Kidz,Peekaboo Kidz,2021-04-13T12:30:15Z,Earth Day | Formation Of The Earth | How Was Earth Formed? | Earth Formation Explained | Solar System | Space Video | Stay ...,https://www.youtube.com/watch?v=fJ0J4mbj0_o,335,0,0,0
hvHAtMzMm5g,Science Song for Kids with Lyrics - Children’s Learning Songs by The Learning Station,TheLearningStation - Kids Songs and Nursery Rhymes,2015-04-11T21:21:46Z,"This popular science song for kids inspires creativity, observation and imagination. “The Science Song” is from the CD, Children ...",https://www.youtube.com/watch?v=hvHAtMzMm5g,260,0,0,0
hYip_Vuv8J0,Blockchain Expert Explains One Concept in 5 Levels of Difficulty | WIRED,WIRED,2017-11-28T17:00:30Z,"Blockchain, the key technology behind Bitcoin, is a new network that helps decentralize trade, and allows for more peer-to-peer ...",https://www.youtube.com/watch?v=hYip_Vuv8J0,1070,5882,118.85,6265
kVm5k99PnBk,Butterfly: A Life | National Geographic,National Geographic,2010-10-15T20:50:41Z,Great Migrations: Rhythm of Life: http://channel.nationalgeographic.com/series/great-migrations-episode-guide/4993/Overview ...,https://www.youtube.com/watch?v=kVm5k99PnBk,122,295,46.2,77
pQ77Nr6TgZo,Be a Whole Body Listener | Jack Hartmann,Jack Hartmann Kids Music Channel,2018-10-11T22:35:40Z,Listening skills are an integral part of learning and communication. Jack Hartmann's Whole Body Listening song will help you ...,https://www.youtube.com/watch?v=pQ77Nr6TgZo,192,0,0,0
BFtbXwnBRg8,Babies | First Words | FULL EPISODE | Netflix,Netflix,2020-04-17T13:00:02Z,"From nature to nurture, this docuseries explores the groundbreaking science that reveals how infants discover life during their ...",https://www.youtube.com/watch?v=BFtbXwnBRg8,3042,152,132.23,68
4ElN7oPGnDA,BettRoom Toddler Toys for 3 4-5 6 Year Old Boys Girls Wooden Educational Preschool Shape Color,Product World,2020-10-17T18:25:53Z,Click here for the good price product.   https://amzn.to/3wrtA4L BettRoom Toddler Toys for 3 4-5 6 Year Old Boys Girls Wooden ...,https://www.youtube.com/watch?v=4ElN7oPGnDA,52,0,0,0
fOGdb1CTu5c,Computer Scientist Explains One Concept in 5 Levels of Difficulty | WIRED,WIRED,2022-01-18T17:00:15Z,"Computer scientist Amit Sahai, PhD, is asked to explain the concept of zero-knowledge proofs to 5 different people; a child, a teen, ...",https://www.youtube.com/watch?v=fOGdb1CTu5c,0,2900,118.41,1110
l93BTYyHG0c,Gross Motor Skills vs. Fine Motor Skills: What’s the difference?,Understood,2017-07-12T20:57:48Z,What are gross motor skills? What are fine motor skills? What are the differences between gross motor skills and fine motor skills?,https://www.youtube.com/watch?v=l93BTYyHG0c,154,19,63.32,7
fJ0J4mbj0_o,Formation Of The Earth | Earth Day Special | How EARTH Was Formed? | Dr Binocs Show | Peekaboo Kidz,Peekaboo Kidz,2021-04-13T12:30:15Z,Earth Day | Formation Of The Earth | How Was Earth Formed? | Earth Formation Explained | Solar System | Space Video | Stay ...,https://www.youtube.com/watch?v=fJ0J4mbj0_o,0,0,0,0
hvHAtMzMm5g,Science Song for Kids with Lyrics - Children’s Learning Songs by The Learning Station,TheLearningStation - Kids Songs and Nursery Rhymes,2015-04-11T21:21:46Z,"This popular science song for kids inspires creativity, observation and imagination. “The Science Song” is from the CD, Children ...",https://www.youtube.com/watch?v=hvHAtMzMm5g,260,0,0,0
7Idnf94NCio,Glossy Corn Syrup Paint in Preschool Art and also to Paint Sugar Cookies,NuttinbutPreschool,2012-04-21T22:23:20Z,"Age appropriate art experiences foster creativity, social, emotional, and physical development. Experiment with a variety of art ...",https://www.youtube.com/watch?v=7Idnf94NCio,78,0,0,0
hYip_Vuv8J0,Blockchain Expert Explains One Concept in 5 Levels of Difficulty | WIRED,WIRED,2017-11-28T17:00:30Z,"Blockchain, the key technology behind Bitcoin, is a new network that helps decentralize trade, and allows for more peer-to-peer ...",https://www.youtube.com/watch?v=hYip_Vuv8J0,1070,5882,118.85,6265
kVm5k99PnBk,Butterfly: A Life | National Geographic,National Geographic,2010-10-15T20:50:41Z,Great Migrations: Rhythm of Life: http://channel.nationalgeographic.com/series/great-migrations-episode-guide/4993/Overview ...,https://www.youtube.com/watch?v=kVm5k99PnBk,122,295,46.2,77
pQ77Nr6TgZo,Be a Whole Body Listener | Jack Hartmann,Jack Hartmann Kids Music Channel,2018-10-11T22:35:40Z,Listening skills are an integral part of learning and communication. Jack Hartmann's Whole Body Listening song will help you ...,https://www.youtube.com/watch?v=pQ77Nr6TgZo,192,0,0,0
BFtbXwnBRg8,Babies | First Words | FULL EPISODE | Netflix,Netflix,2020-04-17T13:00:02Z,"From nature to nurture, this docuseries explores the groundbreaking science that reveals how infants discover life during their ...",https://www.youtube.com/watch?v=BFtbXwnBRg8,3042,152,132.23,68
px1qAGZyGFs,Toddler Exploring An Enchanted Forest,The Hunt Fam,2021-07-10T13:52:31Z,"The exploration of the great outdoors continues. This time, we wander into the mysterious and enchanted forest. Nature is not just ...",https://www.youtube.com/watch?v=px1qAGZyGFs,181,0,0,0
CoCL0IB4u4g,Why Do We Sleep? The Dr. Binocs Show | Best Learning Videos For Kids | Peekaboo Kidz,Peekaboo Kidz,2019-06-21T12:26:48Z,Hi KIDZ! Welcome to a BRAND NEW SEASON of the DR. Binocs show. Watch this video by Dr. Binocs and learn why do we sleep.,https://www.youtube.com/watch?v=CoCL0IB4u4g,347,0,0,0
8adtdg0N2-g,Ocean Animals for Kids | Learn all about the Animals and Plants that Live in the Ocean,Learn Bright,2020-10-06T19:10:26Z,Ocean Animals for Kids is a video designed to help students understand how important all of our oceans are. There is an ...,https://www.youtube.com/watch?v=8adtdg0N2-g,0,0,0,0
PTZ9FB1_kl0,Lacing Patterns With Lacing Beads by Kids Korner - Toddler Toys For Boys &amp; Girls - ACT 19 &amp; 20,KIDS KORNER TOYS,2021-03-31T22:00:07Z,Click now to BUY: ...,https://www.youtube.com/watch?v=PTZ9FB1_kl0,82,0,0,0
jMW_0Ro6b5c,What Is An Atom? | The Dr. Binocs Show | Best Learning Videos For Kids | Peekaboo Kidz,Peekaboo Kidz,2019-03-08T12:30:02Z,What Is An Atom? | The Dr. Binocs Show | Best Learning Videos For Kids | Peekaboo Kidz Hi KIDZ! Welcome to a BRAND NEW ...,https://www.youtube.com/watch?v=jMW_0Ro6b5c,437,0,0,0
DulpeXPQe64,7-9 Month Old Motor Milestones,Pathways,2019-10-04T15:34:07Z,0:00 Motor milestones for a 7-9 month old baby 0:06 Sits without support 0:13 Sits and reaches for toys without falling 0:22 Moves ...,https://www.youtube.com/watch?v=DulpeXPQe64,95,0,0,0
M6KX2oWejoI,The Autistic Experience Across the Lifespan: Considerations for Improved Clinical Practice,WPS Western Psychological Services,2022-04-08T16:09:34Z,"In this webinar, Ann K. Rogers, PhD, NCSP examines the mental health challenges faced by autistic individuals during various ...",https://www.youtube.com/watch?v=M6KX2oWejoI,4727,1,152.0,0
qZJPCt2CPTs,Toddler Color Lacing Discrimination with Stringing Beads by Kids Korner - Fine Motor Skills - ACT 16,KIDS KORNER TOYS,2021-07-07T17:30:03Z,Click now to BUY: ...,https://www.youtube.com/watch?v=qZJPCt2CPTs,97,0,0,0
aaCTTdKW79A,The difference between nervous twitches and tics,AkronChildrens,2019-08-06T14:15:42Z,"Katrina Lindsay, PhD, a pediatric psychologist at Akron Children's Hospital, discusses tics and Tourette Syndrome, the hospital's ...",https://www.youtube.com/watch?v=aaCTTdKW79A,379,659,205.68,1353
hGJQurdSw6A,Infant/ Toddler Environments,Carmen Hercules,2020-07-26T23:57:13Z,Recorded with https://screencast-o-matic.com.,https://www.youtube.com/watch?v=hGJQurdSw6A,361,0,0,0
ataJecHodgE,Best Toddler Girl Gift Reviews – How to Choose the Best Toddler Girl Gift,TopProducts,2018-01-02T01:14:03Z,Our trained experts have spent hours researching the best Toddler Girl Gifts available on the market. In order to save you both ...,https://www.youtube.com/watch?v=ataJecHodgE,291,0,0,0
sKJoXdrOT70,ECOSYSTEM - The Dr. Binocs Show | Best Learning Videos For Kids | Peekaboo Kidz,Peekaboo Kidz,2017-11-24T12:35:21Z,Hey kids! Do you know what is an Ecosystem? Did you know every nook and cranny of the world could be its own system! Well ...,https://www.youtube.com/watch?v=sKJoXdrOT70,0,0,0,0
8uhGmCTJha4,"Are you Parenting a Toddler? Must To Know For Parenting! 1 to 2 Year Old Growth, Development &amp; Learn",Imai’s Paradise,2021-09-16T13:13:23Z,ParentingTips #ToddlerFood #TwoYearOldParenting #TeachingKids #KidsDiet #TwoYearOldDevelopment #BabyGrowth ...,https://www.youtube.com/watch?v=8uhGmCTJha4,138,0,0,0
4HGNqFdaD34,Sharks 101 | National Geographic,National Geographic,2019-07-25T17:00:01Z,"Sharks can rouse fear and awe like no other creature in the sea. Find out about the world's biggest and fastest sharks, how sharks ...",https://www.youtube.com/watch?v=4HGNqFdaD34,317,649,74.56,547
MqjVDz8PoO4,Baby Can Read toddler 21 months (1-year-9-month-old) reading Sesame Street Elmo book,GRACE HUT,2011-09-20T09:22:00Z,"Our daughter seemed to have an explosion of accelerated self learning after 18 months. By 19 months, she has learned all 26 ...",https://www.youtube.com/watch?v=MqjVDz8PoO4,0,0,0,0
C-PoA9ol3AM,Toddler Time: Imaginary Creatures - Puppet Show &quot;Monsters Make Me Sneeze&quot;,Fort Bend County Libraries Youth Services,2021-03-26T17:00:07Z,"April 14, 2021 (Part 5) Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the ...",https://www.youtube.com/watch?v=C-PoA9ol3AM,231,0,0,0
XWWgDn0C6DA,Invention Of BULB | The Dr. Binocs Show | Best Learning Video for Kids | Preschool Learning,Peekaboo Kidz,2017-05-05T12:59:50Z,Here's Presenting The Dr. Binocs Show SEASON 2 - Inventions Learn all about the Invention Of BULB from Dr. Binocs himself ...,https://www.youtube.com/watch?v=XWWgDn0C6DA,325,0,0,0
z2UQ5-cVHjs,YOGA for Children - Aquatic Animals Yoga Poses  - Yoga Practice Tutorial,Smile and Learn - English,2019-10-01T15:30:05Z,Educational video for children to learn how to relax in a different way. Would you like to be as agile as aquatic animals? Learn the ...,https://www.youtube.com/watch?v=z2UQ5-cVHjs,366,0,0,0
hH73g0Za7gs,Best Toys For Toddlers 2022 Under 200 | Best Toys For 3 Year Olds,Child Like Products,2022-04-10T08:58:59Z,Best Toys For Toddlers 2022 Under 200.A baby's developmental years are most crucial for them to build cognitive and ...,https://www.youtube.com/watch?v=hH73g0Za7gs,37,0,0,0
D5BtnvQqbWs,"Personal Hygiene for Kids - Hygiene Habits - Showering, Hand Washing, Tooth Brushing, Face Washing",Smile and Learn - English,2020-06-30T15:30:00Z,"Educational video for children to learn several personal hygiene habits. Apart from washing our hands, there are other personal ...",https://www.youtube.com/watch?v=D5BtnvQqbWs,267,0,0,0
6sakWIp4xi4,Toddler : autonomy and boundaries,Bianca Pieters,2021-09-07T22:00:07Z,"If as a toddler you were not allowed to explore, or punished for saying ""No"", you probably have some boundaries issues today.",https://www.youtube.com/watch?v=6sakWIp4xi4,989,0,0,0
ivNNgdCsY7o,How to Build Self Confidence | CeCe Olisa | TEDxFresnoState,TEDx Talks,2018-11-29T21:25:10Z,It's possible to change your life by changing your perspective on the perceived obstacle. CeCe Olisa is a Lifestyle Blogger and ...,https://www.youtube.com/watch?v=ivNNgdCsY7o,657,669,78.48,273
TFSeHxsgdi8,Toddler Time: Feelings (Part 4: Puppet Show - &quot;Why Do You Cry?&quot;,Fort Bend County Libraries Youth Services,2021-02-12T23:14:25Z,"February 24, 2021 Fort Bend County Libraries offers a variety of free programs every week for children of all ages. When the ...",https://www.youtube.com/watch?v=TFSeHxsgdi8,240,0,0,0
5yDlyctgLBk,"Child Needs STITCHES on Jo&#39;s FIRST DAY - Supernanny (S8, E2) | Full Episode | Lifetime",Lifetime,2021-09-14T22:00:06Z,"The Corry's are a military family struggling to discipline their four daughters. While Ben, the father, is away with the army for ...",https://www.youtube.com/watch?v=5yDlyctgLBk,2559,1786,140.02,1219
